,url,title,content,phone_numbers,date,author,copyright
10,https://codeup.com/resources/,Resources - Codeup,"Use our library of learning tools to see if Codeup is right for you!To see how to calculate whether or not Codeup is worth the investment based on your goals and priorities, or to see how Codeup stacks up against other options, check out our step-by-step Return on Investment guide!As a tech bootcamp with a 100% tuition refund guarantee, we’re committed to your outcome.Our goal is to get you hired in-field within 6 months of graduating. On this Outcomes Report, you can see what jobs our students are landing, how many of them are landing jobs, and what their average salaries are.Watch this video on HTML BasicsNow, click here and make your way through each of the HTML modules listed on the left (if on desktop). Your first challenge will be to write a poem.Learn more about Web Development | Apply NowLearn more about Data Science | Apply Now1. Click here to sign up for our free Networking Crash CourseLearn more about Cyber Cloud and Cybersecurity or Systems Engineering | Apply NowBetween scholarships, grants, loans, and VA benefits, we work with you to help make the Codeup investment possible.We empower life change by giving you all the technical and professional training to launch a new career in tech, then we help you land a job in-field. We also help employers find the qualified and diverse tech talent they need by matching them with Codeup grads handpicked for them.Your success is our priority, our people are our focus, and our mission is to empower your life change. Here’s a combination of things you won’t find elsewhere:Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],[],[],['2013-2021']
11,https://codeup.com/my-story/,My Story - Codeup,"Our alumni share their unique Codeup experiences and their life transformation after graduating from our programs.Abby spent her years in the education industry before her career transitioned into the tech industry. After graduating from Codeup, she is now working in, what she calls, her “dream job of combining the best of both worlds (computer science and education) at Microsoft TEALS. Check out her story!After serving in the Marine Corps, Lance worked in the service industry for over 15 years. Feeling empowered to make a change in his career, he sought out education options and came across Codeup. Check out his amazing story of transitioning into software development, a career he loves.As a hairstylist, Sukari expressed her discomfort of having to work weekends and long hours. Her number one goal of transitioning careers was to find a career she loves and has a flexible work schedule so that she can spend more time with her son. Check out her transition story and how much she is loving her new career in software development!Transitioning from the service industry and facing potential financial obstacles with his DREAMer status, Nestor is excited to share his life-changing experience at Codeup.After serving 25 years in the military and law enforcement, Boris knew it was time to launch a second career in web development. Codeup challenged and encouraged him to use the skills he had learned from serving in the United States Army and bring them into the classroom!Po shares his story of the difficulties he faced trying to find a job upon graduating from a 4-year university with a computer science degree. Quickly learning the requirements to start his career in software development, he sought out Codeup to help him build his resume through our project-based curriculum.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],[],[],['2013-2021']
12,https://codeup.com/frequently-asked-questions/,Frequently Asked Questions - Codeup,"Common Questions about CodeupStill not sure? Talk with our Admissions Team!In an effort to continue cultivating inclusive growth within the tech industry, we are now offering an exclusive Women in Tech referral program to Codeup alumni. If a woman you refer completes 75% of our data science program, we’ll give you $1000. Make sure they put your name on their application, or you won’t get credit! *Women in Tech referral program cannot be used in combination with any other existing referral or promotion*The data science process has about 7 steps: 1) data wrangling (getting and cleaning data); 2) exploratory data analysis, statistical inference, and data visualization; 3) feature engineering; 4) development of a predictive model (training, evaluating, optimizing, testing); 5) model deployment; 6) delivery of results (report, story, visualization); 7) model maintenance. For a visual of this process using credit card fraud detection as an example, click here.In San Antonio, our campus is at 600 Navarro St, where we have three floors and five classrooms. In Dallas, our campus is at 701 Commerce Ave, where we have one floor and one classroom.We keep the ratio of students to instructors as low as possible. Usually, each cohort of 20-28 students has 2-3 instructors.Morning: You’ll spend the half-hour before class preparing for the day at our virtual Office Hours or reviewing yesterday’s notes or projects. Class starts at 9 am CT on Zoom.Class Time: You’ll spend about half your class time in live lecture with our expert instructors, and the other half in supervised, supported project time. The curriculum is very hands-on, so even with virtual classes, you’ll be working on projects with classmates while instructors and teaching assistants are available to help.Afternoon: Lunch starts at 12:30 pm and class resumes at 1:30 pm.After Class: At 5 pm, you’re done with class, but you’re not done learning! Most students keep practicing and working on projects for a few hours each day to apply and absorb what they’ve learned. Students may choose to continue working together on Zoom, and instructors are available for virtual Office Hours for an hour after class.At your disposal, you’ll have career coaches, and essentially, your own recruitment team, all working to get you to a job you love. We do two things:Yes! We have generous grant partners, and loan partners with very flexible payment plans – if you don’t want to pay during the program and for 6 months after, you don’t have to! We also partner with the Department of Veterans Affairs, and we award scholarships. After acceptance, you’ll be connected with our Financial Aid &amp; Enrollment Manager who will help you explore all the various options available to you.Yes. We take a $1,000 deposit to lock in your space in the program. This is your registration deposit. If you end up not joining the class, this is refunded to you. If you do join the class, this goes towards your tuition payment.We require all students to be on a MacBook made no earlier than 2017, capable of running the most recent operating system and with at least 8 GB of RAM. This is not something you need for the admissions process but you will be responsible for it on the first day of class. You do not need to buy any books or software, though! Our custom curriculum is all online.Visit our Scholarships page for more information on eligibility and application! We award scholarships about two weeks before a class begins so you must be on the roster by then to be eligible. Learn More.We have had students use Chapter 30, 35, and 33, as well as Vocational Rehabilitation Benefits to help cover their tuition costs for our Web Development and Data Science programs. After acceptance, you’ll work with our Financial Aid &amp; Enrollment Manager, who is our in-house School Certifying Official, to see what benefits you have available to you and how those can fit into your tuition plan.No, Pell Grants are designed for conventional educational institutions like colleges. We’re not college!Yes, we’re so confident in our program, we have two! If a student doesn’t get hired within 6 months of graduating, we’ll refund their tuition. If an employer lets go of a Codeup grad within 2 weeks of hiring, we’ll refund their salary.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],[],[],['2013-2021']
13,https://codeup.com/podcast/,Hire Tech Podcast - Codeup,"In a world where “entry-level” positions often require 3 years of experience, Jason sets out to discover what it’s like to break into and work in the modern tech industry. To hear various perspectives, he interviews both Codeup alumni and tech leaders who have hired from Codeup. These stories show you the impact Codeup has on the tech world by empowering our community with real life change.You can listen to our latest episode automatically below! If you want to listen on other platforms you can find those links below the media player. Happy Listening!Stay CodeupdatedSubmit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],[],[],['2013-2021']
14,https://codeup.com/apply-now/,Learn Tech. Get Hired. Apply to Codeup.,Start by filling out this quick form and one of our admission specialists will be in contact with you shortly to answer any other questions you may have.Reviews in Switchup &amp; Coursereport as of 2021Through the Texas Workforce Commission(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap,['2108027289'],[],[],['2013-2021']
15,https://codeup.com/about-codeup/,About Codeup - Codeup,"The Codeup team is here to empower you every step of the way, just like we have done with 1,800+ alumni. Here, your success is our success.Going beyond a bootcamp, you don’t just learn a skill at Codeup. With top-notch instruction and personalized job placement services, you’ll launch a whole new career. Get hired, or 100% of your money back for Web Development and Data Science graduates.Launched by Texans, for Texans, Codeup became one of the first coding bootcamps in the state in 2014. The three founders each had trouble finding qualified software developers to hire. As the tech field continues to grow, the need for qualified talent isn’t slowing down. Especially not in Texas.Does what we do excite you?Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],[],[],['2013-2021']
16,https://codeup.com/category/behind-the-billboards/,Behind the Billboards Archives - Codeup,"You’ve seen their faces up on a billboard, but learn their stories about how they came to Codeup, and where they are now.Oct 3, 2021 | Behind the BillboardsOct 3, 2020 | Behind the BillboardsJun 5, 2020 | Behind the Billboards, Data ScienceOur Transition into Data Science Panel event was full of passion. The audience met three of our current students: Jada...May 22, 2020 | Behind the Billboards, Tips for Prospective StudentsAre you a veteran or active-duty military member considering your next steps? Our alumni have been in your boots. In a...Nov 7, 2018 | Alumni Stories, Behind the BillboardsBy Sukari Schutzman I grew up loving technology. I still remember thinking that my...Sep 28, 2018 | Alumni Stories, Behind the BillboardsI take pride in my bachelor’s degree. Starting my computing career at Trinity University...Sep 17, 2018 | Behind the Billboards, Codeup NewsYou may have seen Codeup’s billboards around town featuring recent career transitioners. We’ve featured former law...(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],"['May222020', 'Sep282018', 'Sep172018']","[('Sukari', 'Schutzman')]",['2013-2021']
17,https://codeup.com/careers/,Careers at Codeup - Codeup,"Empower life change every day by helping students launch a career in tech! Come find out why we we’re named as one of the “Best Places to Work” in San Antonio for 4 years. Learn to read, change your life.  Learn to code, change the world!CEO,  CodeupOur instructors and staff come from all walks of life, with an amazing array of industries represented. With all that diversity it’s a beautiful thing to see how united we are on one cause – our students. Everything we do is driven with integrity, delivered with excellence, and crafted to cultivate inclusivity. We’re on a mission to empower life change. This change goes beyond a person learning a new skill. We help guide the individual into a new career, changing their outlook on life, their means for their families, and their next season. If this mission gets you pumped too, come see what we’re about and join us in a mission with a legacy!Codeup is committed to creating a diverse and inclusive work environment and is proud to be an equal opportunity employer. All applicants will receive consideration for employment without regard to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, or sexual orientation.Whether you’re a life-long teacher or excited by a new challenge, we’d love to talk. If our values and position resonate with you, send your resume to careers@codeup.com!Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],[],[],['2013-2021']
18,https://codeup.com/index.php/,Best Tech Career Accelerator in Texas - Codeup,"Go from no experience to employed tech professional in less than 6 months. Apply today or attend a free workshop.Start a tech career where room for growth is limitless and your skillset is always needed. Imagine working for one of our many employer partners, including…Always dreamed of coding games, apps, or websites? Develop the applications every company needs.Wish you could stand up against hackers and other cyber threats? Learn how in 13 weeks.Do you love data and details? Become the business analyst that identifies actionable insights.Learn the building blocks of technology to become the go-to troubleshooter for any company.Access our library of podcast interviews featuring alumni stories &amp; hiring partners.Graduate (and start earning a salary) 10X faster than college and 5X faster than a Master’s Degree. Learn all the skills you need and nothing you don’t.Not all curricula are created equal. Ours is crafted by employers, taught by industry professionals, and includes hands-on project experience.Other routes leave you to learn alone, network alone, and job-search alone. Not us. We’ll help you land a new job with career coaching, mock interviews, job placement, and more.You may be eligible for thousands of dollars in tuition assistance. You’ll work one-on-one with our Financial Aid Managers to discuss how to make Codeup possible for you.– Marco Lopez (Air Force Veteran)After our bootcampOver 7 years, nearly 2,000 people have launched their dream career with Codeup. Check out our blog to read the first-hand success stories of grads that now have jobs they love.Are you a hiring manager looking to hire tech talent? Get connected with pre-vetted and diverse candidates with zero placement fees and a salary refund guarantee. Just tell us about the tech talent you need and we’ll handpick candidates just for you.Codeup is a critical component of making sure we have a ready-stream of people.– Chris Lowe, Engineering Manager, USAASubmit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],[],[],['2013-2021']
19,https://codeup.com/programs/,All Programs - Codeup,"Currently, we offer virtual and in-person learning across multiple campuses. Please select a course below to learn more details.Always dreamed of coding games, apps, or websites? Develop the applications every company needs.Wish you could stand up against hackers and other cyber threats? Learn how in 13 weeks.Do you love data and details? Become the business analyst that identifies actionable insights.Learn the building blocks of technology to become the go-to troubleshooter for any company.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],[],[],['2013-2021']
20,https://codeup.com/san-antonio/,San Antonio - Codeup,"600 NAVARRO ST. #300, SAN ANTONIO, TX – Remote and In-PersonLocated in the heart of the San Antonio tech district, you’ll be near the buzz of our employer partners and experience the rich culture and history of the city. See funding options available to San Antonio.Learn the most important skills to make data-driven decisions for any company. Find patterns in data and influence business decisions.Learn front-end design and back-end logic using in-demand technologies. Bring your ideas to life and make your mark on the most in-demand career in the country.The Cybersecurity job market is seeking qualified individuals to protect against cyber threats both here and abroad. Get certified in CompTIA Security+, AWS Cloud Practitioner, and AWS Solutions Architect Associate.Learn front-end design and back-end logic using in-demand technologies. Bring your ideas to life and make your mark on the most in-demand career in the countryFind us on the second, third, and sixth floors of the historic Vogue building in the heart of Downtown San Antonio. You’ll find every resource you need to hone your skills and succeed in the tech industry.As a Codeup San Antonio student, you’ll have free access to Geekdom’s co-working space— home to San Antonio’s most innovative startups. Study with fellow students in spacious conference rooms, or form mentorships with a variety of industry experts. Choose from hundreds of meetups and events to accelerate your personal and professional development.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],[],[],['2013-2021']
21,https://codeup.com/dallas/,Dallas - Codeup,"With its ever-expanding tech economy, Dallas is an emerging hot spot in the world of tech. As a Codeup Dallas student, you get to be right in the middle of it all. Connect with employer partners while you hone your skills, all while enjoying the diverse possibilities of the West End Historic District.Learn front-end design and back-end logic using in-demand technologies. Bring your ideas to life and make your mark on the most in-demand career in the country.Find us in the Katy Building, home to Expansive Coworking. All students will have access to the Expansive Coworking space, with the added benefit of personalized mentorship and learning workshops. You’ll find every resource you need to hone your skills and succeed in the tech industry.As a Codeup Dallas student, you’ll have a free membership to Expansive Coworking. Join forces with a community of entrepreneurs, filled with small businesses and large enterprises alike. Kick off your day at the espresso bar or study with your fellow students in spacious conference rooms and working areas.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],[],[],['2013-2021']
22,https://codeup.com/houston/,Houston - Codeup,"Houston, we have a problem: there’s not enough tech talent! After 7 years of helping adults transition into tech careers in San Antonio, and nearly 2 years of operating in Dallas, our eyes are now set on Houston.Learn the most important skills to make data-driven decisions for any company. Find patterns in data and influence business decisions.Learn front-end design and back-end logic using in-demand technologies. Bring your ideas to life and make your mark on the most in-demand career in the country.The Cybersecurity job market is seeking qualified individuals to protect against cyber threats both here and abroad. Get certified in CompTIA Security+, AWS Cloud Practitioner, and AWS Solutions Architect Associate.Learn front-end design and back-end logic using in-demand technologies. Bring your ideas to life and make your mark on the most in-demand career in the countryFill out the form below to get email updates about our Houston campus.720 Rusk St. #237Houston, TX 77002Main Office: 210.802.7289Admissions:  210.253.1976 Interested in hiring tech talent in Houston? We have candidates ready to relocate now. Call us  210.647.8628  or Start your free, customized hiring process today.CEO, GeekdomSubmit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],[],[],['2013-2021']
23,https://codeup.com/codeup-news/is-codeup-the-best-bootcamp-in-san-antonio-or-the-world/,Is Codeup the Best Bootcamp in San Antonio...or the World? - Codeup,"Sep 16, 2021 | Codeup News, FeaturedLooking for the best data science bootcamp in the world? Or how about the best coding bootcamp in San Antonio? If you’re reading this, you’ve found both! We are thrilled to announce that Codeup has been chosen as a Best Data Science Bootcamp of 2021 by Course Report, and a Best San Antonio Coding Bootcamp 2021 by Career Karma.Course Report is a leading authority in ranking and reviewing bootcamps. Every year, they compile a list of the Best Data Science Bootcamps in the world. Codeup made the 2021 list, along with 21 other bootcamps, for our Data Science program. Why? Course Report considers alumni and student reviews, financing options, outcome transparency, and duration of the program. More on how Codeup performs in each of those categories below!The folks at Career Karma are experts on what the best bootcamps are for various tech careers. They’ve recently identified the 10 Best Coding Bootcamps in San Antonio in 2021 with Codeup in the top 5 for our Web Development program. Also on the list is Open Cloud Academy, which is now Codeup Cloud Academy (CCA), owned and operated by us. The CCA programs recognized are cybersecurity and Systems Engineering.Here are a few reasons why Codeup is one of the best bootcamps in San Antonio and the world:These awards are huge for the security and confidence they provide our students and employer partners. If you’re an employer looking to hire from the best bootcamp, now you know where to find high-quality talent. If you’re interested in a career change into tech, now you know where to apply to get the best experience. Special shoutouts are in order to every single person on our incredible staff. It is an honor to be recognized not just locally, but globally! If you’d like to work at an award-winning institution, now you know where you can join a well-oiled machine and make a huge impact. We’re hiring!Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],['Sep162021'],[],['2013-2021']
24,https://codeup.com/codeup-news/codeup-launches-first-podcast-hire-tech/,Codeup Launches First Podcast: Hire Tech - Codeup,"Aug 25, 2021 | Codeup News, FeaturedAny podcast enthusiasts out there? We are pleased to announce the release of Codeup’s first podcast, Hire Tech! Hire Tech is a conversation with new developers and the people that hire them, hosted by our CEO and Co-Founder, Jason Straughan. In a world where “entry-level” positions often require 3 years of experience, Jason sets out to discover what it’s like to break into and work in the modern tech industry. To hear various perspectives, he interviews both Codeup alumni and tech leaders who have hired from Codeup. These stories show you the impact Codeup has on the tech world by empowering our community with real life change.In the first episode, Jason interviews Codeup alum Ryan Smith, who has been working as a Software Developer and Software Engineer for nearly two years. From a missionary in Colombia to a Dog Handler in Afghanistan, Ryan’s life experiences are one of the many ways he and other Codeup grads stand out to employers. That, paired with his interview preparation trick. Listen in to learn what it is!This episode will reveal how he went into his job search with total confidence, what he would tell hiring managers regarding junior-level talent, and why they shouldn’t get caught up on an applicant not knowing their primary language. Give it a listen on Spotify. Also available on Apple Podcasts, Anchor, and Google Podcasts, it’s perfect for your morning commute!Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],['Aug252021'],[],['2013-2021']
25,https://codeup.com/codeup-news/codeup-takes-over-more-of-the-historic-vogue-building/,Codeup Takes Over More of the Historic Vogue Building - Codeup,"Jun 21, 2021 | Codeup News, FeaturedCodeup is moving into another floor of our Historic Vogue building in Downtown San Antonio! We’ve gone from a humble beginning in the middle of a coworking space called Geekdom, to now having three floors of our own in our favorite downtown building.Codeup has a campus in Dallas, classrooms in the Rackspace Castle in San Antonio, and offices in Houston and Austin. But Downtown San Antonio is where we were born and raised, and where we’ve planted our flag for our headquarters. While other Texas cities are becoming known for tech, San Antonio never has been. This is the city where we can make the biggest impact on the local tech scene. We’re supplying companies with the in-demand tech talent that has been missing locally while changing lives by launching San Antonians into these tech careers. The SA Tech District is growing downtown and the historic Vogue building is in the heart of it all! We’ve been part of that action for 7 years and in the Vogue Building for 6 of them. Changing careers is a lot of work, both on our staff and students. We want to have fun while doing it! We need an upbeat atmosphere where we can stay plugged into San Antonio and engaged in the tech scene. Steps away from the Majestic Theater, the Riverwalk, and our old home at Geekdom, our students and staff have a location to be excited about. During the pandemic, our staff doubled in size and we’ve outgrown our two floors. As we invite our staff back to working in-office, they need to be able to fit. By expanding into the second floor, our staff will have breathing room and ample space for social distancing. Our classrooms will stay on the 6th floor, where students get the best views of downtown. If you want to get plugged into the San Antonio tech scene, you’ve got options with Codeup! Launch a career in tech as a web developer, data scientist, system administrator, or cyber cloud specialist. Work in the office with us by joining our staff. Or, hire our grads. Hope to see you at the Vogue someday!Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],['Jun212021'],"[('expanding', 'into')]",['2013-2021']
26,https://codeup.com/web-development/coding-the-new-literacy/,Coding: The New Literacy - Codeup,"Aug 14, 2018 | Featured, Full Stack Web Development, Tips for Prospective StudentsThe other day, I was talking to an opthamologist about taking classes at Codeup. The more we talked about the opportunities that lay ahead, the more excited he got. He told me something worth noting:“I wish I were young enough to do this. This field is very exciting!”In my head, I asked myself, “Why does one have to be young to want to learn something new?”It is never too late to start a new career or learn a new skill that will be very useful in the coming years. The opthamologist makes a lot of good money and has worked hard for many years to get to where he is now. He has earned his place in society without a doubt. However, it goes to show that people, no matter where they are in life or society, yearn to learn something new and exciting. Why not learn something that could potentially benefit you in the near future?If you can see the potential in learning computer programming and understanding technology at a deeper level, then you owe it to yourself to learn. There are many free resources online allowing you to learn and coding bootcamps that can teach you programming at a deeper level in a very short time. Coding is the new literacy, and no one wants to be left behind wondering how everything works.Take advantage of any opportunity you have available to you to learn something new, especially when it comes to computer programming. It is the skill of today and the future.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],['Aug142018'],[],['2013-2021']
27,https://codeup.com/alumni-stories/from-speech-pathology-to-business-intelligence/,From Speech Pathology to Business Intelligence - Codeup,"Oct 18, 2021 | Alumni StoriesBy: Alicia GonzalezBefore Codeup, I was a home health Speech-Language Pathologist Assistant. I would go from home to home working with children anywhere from 1 year old to 18 years old. After 5 years of the profession, my body was getting tired driving around all the time and I felt overworked. The work was satisfying and I do miss working with the kiddos, but I just felt drained. I knew it was time to find a different field, so I started thinking about what else I was good at.Then one day as I was on my way to a patient’s home, I found a Codeup billboard near Splashtown that said “drive to a job you love” and I took it as a sign. I thought, “I want to drive to a job I love!” I had also heard nothing but good things about Codeup from a friend that went the Web Development route. She answered my questions and helped me through the whole process.At first, I was a little worried about tuition payment, but once I got started in the application process, they held Zoom meetings where they would talk about all the funding options. They made it really easy and addressed all of my concerns. I realized I didn’t have to be scared about the financial aspect. I applied to a couple of grants and was able to get about a third of my tuition covered through the Train for Jobs SA grant from Workforce Solutions Alamo. That really helped me. I also received a few different scholarships from Codeup. The rest of it was a loan from Meritize.It was difficult leaving something I was comfortable and familiar with to start something new with no data science background, but I have always enjoyed all things tech. Once we got into the pre-assessment work and then the prework leading up to class, it showed me, “okay this IS what I wanted to be doing.” I really enjoyed it, thought it was fun, and realized this was for me.Overall, I really enjoyed the program. We were in Zoom the whole time because of the pandemic, but they made it slow, nice, and easy. The instructors are absolutely wonderful. Every single instructor helped me at one point or another, teaching things from ground zero and explaining everything really nicely in a way I can understand. One thing I value the most about the instructors is that, not only do they go over all the necessary skills needed in a data-related career, but they teach us how to learn the skills as well. They didn’t just give us the work and tell us exactly how to do it. They provide instruction, hands-on exercises/projects, and answers to all questions, but most importantly, they walk us through how to work with the data and obtain the answers on our own. This is extremely valuable as I believe it is the key to success in this field.Now after graduating from Codeup, I’m a Business Intelligence Analyst at Liquid Web. I’ve been here almost three months now and I’m contributing to so many projects. I really feel like a true member of the team. I can figure things out for myself and my bosses are telling me how well I’m doing and how far I’ve come since working here. I didn’t have to ask for much help or training, because Codeup prepared me well and taught me how to learn when I run into skills they don’t teach. It’s been really good.I’m so glad I made this change. It was scary to take that leap of faith, but ultimately, I’m really glad I did. I love my job and I love what I’m doing. If anyone is looking to make a career change and struggling to find their best fit, I recommend looking into Codeup and going through their process. I’m extremely happy where I am right now and wouldn’t change a thing.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",['2108027289'],['Oct182021'],[],['2013-2021']
